Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,zscore
1262,20,RL,80.0,9600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1956-01-01,1956-01-01,Hip,CompShg,MetalSd,MetalSd,None,0,3,3,CBlock,3,3,No,Rec,504,Unf,0,546,1050,GasA,4,Y,SBrkr,1050,0,0,1050,0,0,1,0,2,1,3,5,Typ,0,0,Attchd,1956-01-01,Unf,1,338,3,3,Y,0,0,0,0,0,0,0,None,None,0,,2009-01-01,WD,Normal,128900,-0.8860905195094119
1263,50,RL,69.0,11250,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,4,5,1957-01-01,1989-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,CBlock,3,3,Av,Unf,0,Unf,0,1104,1104,GasA,5,Y,FuseA,1104,684,0,1788,1,0,1,0,5,1,3,8,Min2,2,3,Attchd,1957-01-01,Unf,1,304,3,3,Y,120,0,0,0,0,0,0,None,None,0,,2009-01-01,WD,Normal,161500,0.5188199070662388
1264,70,RL,60.0,13515,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,6,6,1919-01-01,1950-01-01,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,PConc,3,3,No,Unf,0,Unf,0,764,764,GasA,5,Y,FuseA,1060,764,0,1824,0,0,1,0,3,1,3,8,Typ,1,4,Detchd,1940-01-01,Unf,2,520,3,3,N,0,0,126,0,0,0,0,GdPrv,None,0,,2007-01-01,WD,Normal,180500,0.5873521229967583
1265,120,RH,34.0,4060,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,6,5,1998-01-01,1999-01-01,Gable,CompShg,MetalSd,MetalSd,None,0,4,3,PConc,4,3,No,GLQ,266,Unf,0,1139,1405,GasA,5,Y,SBrkr,1337,0,0,1337,1,0,2,0,2,1,4,5,Typ,0,0,Attchd,1998-01-01,Fin,2,511,3,3,Y,144,68,0,0,0,0,0,None,None,0,,2008-01-01,COD,Abnorml,181000,-0.3397364647299922
1266,160,FV,35.0,3735,Pave,None,Reg,Lvl,AllPub,FR3,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,1999-01-01,1999-01-01,Hip,CompShg,MetalSd,MetalSd,BrkFace,218,4,3,PConc,4,3,No,GLQ,450,Unf,0,241,691,GasA,5,Y,SBrkr,713,739,0,1452,1,0,2,1,3,1,4,6,Typ,0,0,Detchd,1999-01-01,Unf,2,506,3,3,Y,0,34,0,0,0,0,0,None,None,0,,2006-01-01,WD,Normal,183900,-0.12081410828527696
1267,190,RM,60.0,10120,Pave,None,IR1,Bnk,AllPub,Inside,Gtl,OldTown,Feedr,Norm,2fmCon,2.5Unf,7,4,1910-01-01,1950-01-01,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,2,3,CBlock,3,3,No,Unf,0,Unf,0,925,925,GasA,3,N,FuseF,964,925,0,1889,0,0,1,1,4,2,3,9,Typ,1,4,Detchd,1960-01-01,Unf,1,308,3,3,N,0,0,264,0,0,0,0,MnPrv,None,0,,2007-01-01,WD,Normal,122000,0.7110908462046409
1268,20,RL,89.0,13214,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5,2008-01-01,2009-01-01,Hip,CompShg,Stucco,CmentBd,None,0,5,3,PConc,5,3,Gd,Unf,0,Unf,0,2002,2002,GasA,5,Y,SBrkr,2018,0,0,2018,0,0,2,0,3,1,5,10,Typ,1,4,Attchd,2009-01-01,Fin,3,746,3,3,Y,144,76,0,0,0,0,0,None,None,0,,2010-01-01,WD,Normal,378500,0.9566646199556692
1270,50,RL,78.0,11344,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1.5Fin,5,5,1958-01-01,1958-01-01,Gable,CompShg,MetalSd,MetalSd,BrkFace,180,3,3,CBlock,3,3,No,BLQ,460,Unf,0,414,874,GasW,3,Y,FuseA,874,650,0,1524,0,0,1,1,3,1,3,7,Typ,0,0,Attchd,1958-01-01,Unf,1,315,3,3,Y,0,0,0,0,0,0,0,GdWo,None,0,,2007-01-01,WD,Normal,144000,0.016250323575762133
1271,40,RL,69.0,23595,Pave,None,Reg,Low,AllPub,Inside,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,6,1979-01-01,1979-01-01,Shed,WdShake,Plywood,Plywood,None,0,4,3,PConc,4,3,Gd,GLQ,1258,Unf,0,74,1332,GasA,3,Y,SBrkr,1332,192,0,1524,2,0,0,1,0,1,4,4,Typ,1,3,Attchd,1979-01-01,Fin,2,586,3,3,Y,268,0,0,0,0,0,0,None,None,0,,2010-01-01,WD,Normal,260000,0.016250323575762133
1272,20,RL,69.0,9156,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Fam,1Story,6,7,1968-01-01,1968-01-01,Hip,CompShg,BrkFace,BrkFace,None,0,3,3,CBlock,3,3,No,Unf,0,Unf,0,1489,1489,GasA,4,Y,SBrkr,1489,0,0,1489,0,0,2,0,3,1,4,7,Typ,1,4,Attchd,1968-01-01,RFn,2,462,3,3,Y,0,0,0,0,0,0,0,None,None,0,,2009-01-01,WD,Normal,185750,-0.05037821969002076
1273,20,RL,69.0,13526,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1965-01-01,1965-01-01,Hip,CompShg,HdBoard,Plywood,BrkFace,114,3,3,CBlock,3,3,No,BLQ,560,LwQ,375,0,935,GasA,3,Y,SBrkr,935,0,0,935,1,0,1,0,3,1,3,5,Typ,0,0,Attchd,1965-01-01,Unf,1,288,3,3,Y,180,0,0,0,0,0,0,MnPrv,None,0,,2006-01-01,WD,Normal,137000,-1.1050128759541271
1274,80,RL,124.0,11512,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,7,1959-01-01,2006-01-01,Gable,CompShg,Plywood,Plywood,BrkFace,84,3,3,CBlock,3,3,Av,ALQ,719,Unf,0,300,1019,GasA,4,Y,SBrkr,1357,0,0,1357,1,0,1,0,2,1,5,5,Typ,1,4,Basment,1959-01-01,RFn,1,312,3,3,Y,0,0,0,0,163,0,0,GdPrv,None,0,,2008-01-01,WD,Normal,177000,-0.3016630114352591
1275,50,RL,53.0,5362,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1910-01-01,2003-01-01,Gable,CompShg,Wd Sdng,Wd Shng,None,0,3,3,PConc,3,3,No,Unf,0,Unf,0,661,661,GasA,5,Y,SBrkr,661,589,0,1250,0,0,2,0,3,1,3,8,Typ,1,4,Detchd,1985-01-01,Unf,2,552,3,3,Y,242,0,81,0,0,0,0,None,None,0,,2007-01-01,WD,Normal,139000,-0.505355986562081
1276,90,RL,95.0,11345,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,1948-01-01,1950-01-01,Gable,Roll,AsbShng,AsbShng,Stone,567,3,3,CBlock,3,3,No,Rec,220,Unf,0,708,928,GasA,4,Y,FuseA,928,992,0,1920,0,0,2,0,4,2,3,10,Typ,0,0,Detchd,1948-01-01,Unf,2,400,3,2,Y,0,0,0,0,0,0,0,None,None,0,,2007-01-01,WD,Normal,137000,0.7701046988114771
1277,60,RL,69.0,12936,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1972-01-01,1972-01-01,Gable,CompShg,HdBoard,Plywood,None,0,3,3,CBlock,3,4,No,BLQ,593,Unf,0,130,723,GasA,3,Y,SBrkr,735,660,0,1395,0,1,1,1,3,1,3,6,Typ,1,3,Attchd,1972-01-01,Unf,2,497,3,3,Y,294,116,0,0,0,0,0,None,None,0,,2009-01-01,WD,Normal,162000,-0.22932345017526623
1278,80,RL,69.0,17871,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,5,1967-01-01,1976-01-01,Gable,CompShg,HdBoard,HdBoard,BrkFace,359,3,3,CBlock,4,3,Av,ALQ,528,Unf,0,1152,1680,GasA,2,Y,SBrkr,1724,0,0,1724,1,0,1,1,3,1,3,7,Typ,1,4,Attchd,1967-01-01,RFn,2,480,3,3,Y,0,0,0,0,0,0,0,None,None,0,,2009-01-01,WD,Normal,197900,0.39698485652309295
1279,60,RL,75.0,9473,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002-01-01,2002-01-01,Gable,CompShg,VinylSd,VinylSd,None,0,4,3,PConc,4,3,No,GLQ,804,Unf,0,324,1128,GasA,5,Y,SBrkr,1128,903,0,2031,1,0,2,1,3,1,4,7,Typ,1,4,Attchd,2002-01-01,RFn,2,577,3,3,Y,0,211,0,0,0,0,0,None,None,0,,2008-01-01,WD,Normal,237000,0.9814123645972458
1280,50,C (all),60.0,7500,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,4,1920-01-01,1950-01-01,Gable,CompShg,MetalSd,MetalSd,None,0,3,4,CBlock,3,3,No,Unf,0,Unf,0,698,698,GasA,3,Y,FuseA,698,430,0,1128,0,0,1,0,2,1,3,6,Typ,0,0,Detchd,1980-01-01,RFn,2,528,3,3,Y,30,0,164,0,0,0,0,None,None,0,,2010-01-01,COD,Abnorml,68400,-0.7376040516599529
1281,20,RL,67.0,9808,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002-01-01,2002-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,110,4,3,PConc,4,3,No,GLQ,788,Unf,0,785,1573,GasA,5,Y,SBrkr,1573,0,0,1573,1,0,2,0,3,1,4,6,Typ,0,0,Attchd,2002-01-01,RFn,2,544,3,3,Y,0,72,0,0,0,0,0,None,None,0,,2009-01-01,WD,Normal,227000,0.10953028414785819
1282,20,RL,50.0,8049,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1Story,7,5,1990-01-01,1990-01-01,Hip,CompShg,HdBoard,HdBoard,BrkFace,54,3,3,CBlock,4,3,No,ALQ,1053,Unf,0,256,1309,GasA,3,Y,SBrkr,1339,0,0,1339,1,0,2,0,2,1,3,6,Typ,1,3,Attchd,1990-01-01,Fin,2,484,4,4,Y,0,58,0,0,90,0,0,None,None,0,,2006-01-01,WD,Normal,180000,-0.3359291194005189
1283,20,RL,61.0,8800,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977-01-01,2008-01-01,Gable,CompShg,HdBoard,HdBoard,None,0,3,3,CBlock,4,3,Mn,LwQ,532,Rec,144,364,1040,GasA,3,Y,SBrkr,1040,0,0,1040,0,0,2,0,3,1,4,5,Typ,0,0,Detchd,1977-01-01,Unf,2,484,3,3,Y,0,0,0,0,288,0,0,None,None,0,,2009-01-01,WD,Normal,150500,-0.9051272461567784
1284,90,RL,94.0,9400,Pave,None,Reg,Low,AllPub,Corner,Gtl,Mitchel,Norm,Norm,Duplex,2Story,6,5,1971-01-01,1971-01-01,Mansard,CompShg,MetalSd,Wd Shng,None,0,3,3,CBlock,3,3,Av,Unf,0,Unf,0,912,912,GasA,3,Y,SBrkr,912,912,0,1824,0,0,2,2,4,2,3,8,Typ,0,0,None,,None,0,0,0,0,Y,128,0,0,0,0,0,0,None,None,0,,2010-01-01,WD,Normal,139000,0.5873521229967583
1285,50,RL,50.0,9638,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,6,7,1919-01-01,1990-01-01,Gable,CompShg,Wd Sdng,Wd Shng,None,0,3,3,PConc,3,3,No,Unf,0,Unf,0,804,804,GasA,5,Y,SBrkr,1699,748,0,2447,0,0,2,0,4,1,4,10,Min2,1,4,Detchd,1969-01-01,Unf,1,336,3,3,Y,272,0,42,0,116,0,0,None,None,0,,2010-01-01,WD,Normal,169000,1.7733401931276938
1286,50,RM,50.0,6000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1939-01-01,1950-01-01,Gable,CompShg,MetalSd,MetalSd,None,0,3,2,CBlock,3,3,No,Unf,0,Unf,0,780,780,GasA,5,Y,FuseF,825,587,0,1412,0,0,1,0,4,1,3,6,Typ,1,4,Detchd,1939-01-01,Unf,1,280,3,3,Y,45,0,0,0,0,0,0,None,None,0,,2009-01-01,WD,Normal,132500,-0.19696101487474313
1287,20,RL,69.0,9790,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1963-01-01,1963-01-01,Hip,CompShg,HdBoard,HdBoard,BrkFace,451,3,3,CBlock,3,3,No,ALQ,569,Rec,81,678,1328,GasA,3,Y,SBrkr,1328,0,0,1328,1,0,1,1,3,1,3,6,Typ,2,4,Attchd,1963-01-01,Unf,2,528,3,3,Y,0,26,0,0,0,0,0,None,None,0,,2010-01-01,WD,Normal,143000,-0.35686951871262207
1288,20,RL,69.0,36500,Pave,None,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,5,5,1964-01-01,1964-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,621,3,4,CBlock,3,3,Av,Rec,812,Unf,0,812,1624,GasA,2,Y,SBrkr,1582,0,0,1582,0,1,2,0,4,1,3,7,Typ,0,0,Attchd,1964-01-01,Unf,2,390,3,3,N,168,198,0,0,0,0,0,None,None,0,,2006-01-01,WD,Normal,190000,0.12666333813048808
1289,120,RL,40.0,5664,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2000-01-01,2000-01-01,Gable,CompShg,CemntBd,CmentBd,None,0,4,3,PConc,4,3,No,GLQ,1158,Unf,0,343,1501,GasA,5,Y,SBrkr,1659,0,0,1659,1,0,2,0,2,1,5,5,Typ,1,5,Attchd,2000-01-01,Fin,2,499,3,3,Y,212,59,0,0,0,0,0,None,None,0,,2009-01-01,WD,Normal,278000,0.2732461333152104
1290,60,RL,86.0,11065,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2006-01-01,2006-01-01,Gable,CompShg,VinylSd,VinylSd,Stone,788,4,3,PConc,4,3,Mn,Unf,0,Unf,0,1085,1085,GasA,5,Y,SBrkr,1120,850,0,1970,0,0,2,1,3,1,5,8,Typ,1,4,BuiltIn,2006-01-01,Fin,3,753,3,3,Y,177,74,0,0,0,0,0,None,None,0,,2006-01-01,New,Partial,281000,0.8652883320483099
1291,80,RL,69.0,14112,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,1964-01-01,1964-01-01,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86,3,3,PConc,3,3,Av,GLQ,1014,Unf,0,138,1152,GasA,3,Y,SBrkr,1152,0,0,1152,1,0,1,0,3,1,3,6,Typ,1,4,Attchd,1964-01-01,RFn,2,484,3,3,Y,227,0,0,0,0,0,0,None,None,0,,2010-01-01,WD,Normal,180500,-0.6919159077062732
1292,160,RM,21.0,1680,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,7,1972-01-01,1972-01-01,Gable,CompShg,CemntBd,CmentBd,BrkFace,268,3,3,CBlock,3,3,No,ALQ,231,Unf,0,399,630,GasA,3,Y,SBrkr,630,672,0,1302,0,0,2,1,3,1,3,6,Typ,0,0,Detchd,1972-01-01,Unf,1,264,3,3,Y,185,0,0,0,0,0,0,None,None,0,,2009-01-01,WD,Normal,119500,-0.4063650079957751
1293,70,RM,60.0,6600,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,4,1892-01-01,1965-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,Stone,3,3,No,Unf,0,Unf,0,994,994,GasA,3,N,SBrkr,1378,994,0,2372,0,0,2,0,4,2,3,11,Min2,0,0,Attchd,1985-01-01,RFn,1,432,3,3,Y,0,287,0,0,0,0,0,None,None,0,,2009-01-01,WD,Normal,107500,1.6305647432724448
1294,60,RL,78.0,10140,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,5,1976-01-01,1976-01-01,Gable,CompShg,HdBoard,HdBoard,None,0,3,3,PConc,4,3,No,GLQ,194,Unf,0,638,832,GasA,3,Y,SBrkr,832,832,0,1664,0,0,2,1,4,1,3,8,Typ,1,3,Attchd,1976-01-01,RFn,2,528,3,3,Y,0,28,0,0,259,0,0,GdWo,None,0,,2006-01-01,WD,Normal,162900,0.2827644966388937
1295,20,RL,60.0,8172,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1955-01-01,1990-01-01,Hip,CompShg,WdShing,Plywood,None,0,3,3,CBlock,3,3,No,Rec,167,Unf,0,697,864,GasA,3,Y,SBrkr,864,0,0,864,1,0,1,0,2,1,3,5,Typ,0,0,Detchd,1957-01-01,Unf,2,572,3,3,N,0,0,0,0,0,0,0,None,None,0,,2006-01-01,WD,Normal,115000,-1.2401736351504296
1296,20,RL,70.0,8400,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1968-01-01,1968-01-01,Hip,CompShg,HdBoard,HdBoard,BrkFace,168,3,3,CBlock,3,3,Av,BLQ,1016,Unf,0,36,1052,GasA,4,Y,SBrkr,1052,0,0,1052,1,0,1,1,3,1,3,5,Typ,0,0,Attchd,1968-01-01,RFn,1,288,3,3,Y,356,0,0,0,0,0,0,GdWo,None,0,,2006-01-01,WD,Normal,138500,-0.8822831741799386
1297,20,RL,80.0,8700,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1963-01-01,1963-01-01,Hip,CompShg,MetalSd,MetalSd,BrkFace,148,3,4,CBlock,3,3,Mn,ALQ,776,Unf,0,344,1120,GasA,4,Y,SBrkr,1128,0,0,1128,1,0,2,0,3,1,3,6,Typ,0,0,Attchd,1963-01-01,RFn,2,525,3,3,Y,192,20,123,0,0,0,0,MnPrv,None,0,,2008-01-01,WD,Normal,155000,-0.7376040516599529
1298,180,RM,35.0,3675,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,2005-01-01,2006-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,82,3,3,PConc,4,3,Gd,GLQ,547,Unf,0,0,547,GasA,4,Y,SBrkr,1072,0,0,1072,1,0,2,0,2,1,3,5,Typ,0,0,Basment,2005-01-01,Fin,2,525,3,3,Y,0,44,0,0,0,0,0,None,None,0,,2006-01-01,New,Partial,140000,-0.8442097208852055
1300,20,RL,75.0,7500,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959-01-01,1994-01-01,Hip,CompShg,BrkFace,BrkFace,None,0,3,3,CBlock,3,3,No,LwQ,340,Rec,906,0,1246,GasA,5,Y,SBrkr,1246,0,0,1246,1,0,1,1,3,1,4,6,Typ,0,0,Attchd,1959-01-01,RFn,1,305,3,3,Y,218,0,0,0,0,0,0,GdPrv,None,0,,2010-01-01,WD,Normal,154000,-0.5129706772210277
1301,60,RL,69.0,10762,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999-01-01,1999-01-01,Gable,CompShg,VinylSd,VinylSd,None,344,4,3,PConc,4,3,No,GLQ,694,Unf,0,284,978,GasA,5,Y,SBrkr,1005,978,0,1983,0,0,2,1,3,1,4,9,Typ,1,3,Attchd,1999-01-01,Fin,2,490,3,3,Y,0,0,0,0,0,0,0,None,None,0,,2009-01-01,WD,Normal,225000,0.8900360766898864
1302,70,RL,69.0,7500,Pave,None,IR1,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,1942-01-01,1950-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,CBlock,3,3,No,BLQ,547,Unf,0,224,771,GasA,2,Y,SBrkr,753,741,0,1494,0,0,1,0,3,1,4,7,Typ,2,4,Attchd,1942-01-01,Unf,1,213,3,3,P,0,0,0,0,224,0,0,None,None,0,,2009-01-01,WD,Normal,177500,-0.04085985636633749
1303,60,RL,92.0,10120,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994-01-01,1994-01-01,Hip,CompShg,VinylSd,VinylSd,BrkFace,391,4,3,PConc,4,3,No,GLQ,740,Unf,0,425,1165,GasA,5,Y,SBrkr,1203,1323,0,2526,1,0,2,1,4,1,4,8,Typ,1,3,Attchd,1994-01-01,RFn,3,844,3,3,Y,309,78,0,0,0,0,0,None,None,0,,2006-01-01,WD,Normal,290000,1.9237303336418896
1304,20,RL,73.0,8688,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005-01-01,2005-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,228,4,3,PConc,4,3,Av,Unf,0,Unf,0,1616,1616,GasA,5,Y,SBrkr,1616,0,0,1616,0,0,2,0,3,1,4,7,Typ,0,0,Attchd,2005-01-01,RFn,3,834,3,3,Y,208,59,0,0,0,0,0,None,None,0,,2006-01-01,WD,Normal,232000,0.1913882087315343
1305,160,RM,32.0,3363,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004-01-01,2004-01-01,Gable,CompShg,VinylSd,VinylSd,Stone,117,4,3,PConc,4,3,No,Unf,0,Unf,0,976,976,GasA,5,Y,SBrkr,976,732,0,1708,0,0,2,0,3,1,4,7,Maj1,0,0,Detchd,2004-01-01,Unf,2,380,3,3,Y,0,40,0,0,0,0,0,None,None,0,,2006-01-01,WD,Normal,130000,0.3665260938873065
1306,20,RL,108.0,13173,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006-01-01,2007-01-01,Hip,CompShg,VinylSd,VinylSd,Stone,300,4,3,PConc,5,3,No,GLQ,1572,Unf,0,80,1652,GasA,5,Y,SBrkr,1652,0,0,1652,1,0,2,0,2,1,5,6,Typ,2,5,Attchd,2006-01-01,Fin,2,840,3,3,Y,404,102,0,0,0,0,0,None,None,0,,2009-01-01,WD,Normal,325000,0.25992042466205384
1307,120,RL,48.0,6955,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2005-01-01,2006-01-01,Gable,CompShg,VinylSd,VinylSd,Stone,94,4,3,PConc,4,3,No,Unf,0,Unf,0,1368,1368,GasA,5,Y,SBrkr,1368,0,0,1368,0,0,2,0,2,1,4,6,Typ,1,4,Attchd,2005-01-01,RFn,2,474,3,3,Y,132,35,0,0,0,0,0,None,None,0,,2006-01-01,New,Partial,202500,-0.2807226121231559
1308,20,RL,60.0,8072,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994-01-01,1995-01-01,Gable,CompShg,VinylSd,VinylSd,None,0,3,4,PConc,4,4,No,ALQ,746,Unf,0,244,990,GasA,5,Y,SBrkr,990,0,0,990,1,0,1,0,3,1,3,5,Typ,0,0,Detchd,2000-01-01,Unf,2,480,3,3,Y,0,64,0,0,0,0,0,None,None,0,,2009-01-01,WD,Normal,138000,-1.000310879393611
1309,20,RM,100.0,12000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1948-01-01,2005-01-01,Gable,CompShg,MetalSd,MetalSd,None,0,3,3,CBlock,3,3,No,GLQ,144,ALQ,608,172,924,GasA,5,Y,SBrkr,1122,0,0,1122,1,0,1,0,2,1,4,6,Typ,0,0,Attchd,1948-01-01,Unf,2,528,3,3,Y,0,36,0,0,0,0,0,GdWo,None,0,,2008-01-01,WD,Normal,147000,-0.7490260876483728
1310,20,RL,69.0,7153,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1991-01-01,1991-01-01,Gable,CompShg,HdBoard,HdBoard,BrkFace,88,3,3,CBlock,4,3,No,GLQ,1200,Unf,0,78,1278,GasA,4,Y,SBrkr,1294,0,0,1294,1,0,2,0,3,1,4,6,Typ,0,0,Attchd,1991-01-01,RFn,2,496,3,3,Y,112,51,0,0,0,0,0,GdWo,None,0,,2008-01-01,WD,Normal,179200,-0.4215943893136683
1311,20,RL,100.0,17500,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,PosA,Norm,1Fam,1Story,7,8,1959-01-01,2002-01-01,Gable,CompShg,BrkFace,HdBoard,None,0,4,4,PConc,4,3,Av,GLQ,1406,Unf,0,496,1902,GasA,3,Y,SBrkr,1902,0,0,1902,1,0,2,0,3,1,5,7,Typ,2,3,Attchd,1959-01-01,Fin,2,567,3,3,Y,0,207,162,0,0,0,0,None,None,0,,2010-01-01,WD,Normal,335000,0.7358385908462174
1312,20,RL,68.0,8814,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005-01-01,2007-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,80,4,3,PConc,4,3,No,GLQ,925,Unf,0,349,1274,GasA,5,Y,SBrkr,1274,0,0,1274,1,0,2,0,3,1,4,6,Typ,0,0,Attchd,2005-01-01,RFn,2,508,3,3,Y,264,98,0,0,0,0,0,None,None,0,,2007-01-01,New,Partial,203000,-0.4596678426084014
1313,60,RL,69.0,9572,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1990-01-01,1990-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,336,4,3,PConc,5,3,No,GLQ,482,Unf,0,971,1453,GasA,5,Y,SBrkr,1453,1357,0,2810,0,0,2,1,4,1,4,9,Typ,1,5,Attchd,1990-01-01,RFn,2,750,4,4,Y,500,0,0,0,0,0,0,None,None,0,,2007-01-01,WD,Normal,302000,2.4643733704270994
