Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,SalePrice_log
1162,20,RL,74.0,14778,IR1,Low,CulDSac,Gtl,Crawfor,PosN,1Fam,1Story,6,7,1954-01-01,2006-01-01,Hip,HdBoard,HdBoard,BrkFace,72.0,Gd,TA,CBlock,TA,TA,No,BLQ,728,Unf,0,568,1296,Ex,Y,SBrkr,1640,0,0,1640,1,0,1,0,3,1,Gd,7,Typ,1,Gd,Detchd,1993-01-01,Unf,2,924,TA,TA,Y,108,0,0,216,0,0,0,11,2008-01-01,WD,Normal,224000,12.319401330837177
1163,20,RL,109.0,8724,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,5,5,1968-01-01,1968-01-01,Gable,VinylSd,VinylSd,BrkFace,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,492,Unf,0,402,894,Gd,Y,SBrkr,894,0,0,894,0,0,1,0,3,1,TA,5,Typ,1,Po,Attchd,1968-01-01,Fin,2,450,TA,TA,Y,0,0,0,0,0,0,0,5,2007-01-01,WD,Normal,129000,11.76756768334381
1164,90,RL,60.0,12900,Reg,Lvl,Inside,Gtl,Sawyer,Feedr,Duplex,SFoyer,4,4,1969-01-01,1969-01-01,Gable,Plywood,Plywood,BrkFace,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,1198,Unf,0,0,1198,TA,Y,SBrkr,1258,0,0,1258,2,0,0,2,0,2,TA,6,Typ,0,Gd,CarPort,1969-01-01,Unf,2,400,Fa,TA,Y,120,0,0,0,0,0,0,1,2008-01-01,WD,Alloca,108959,11.598726943661342
1165,80,RL,68.0,16157,IR1,Lvl,FR2,Gtl,Veenker,Feedr,1Fam,SLvl,5,7,1978-01-01,1978-01-01,Gable,Plywood,Plywood,BrkFace,0.0,TA,TA,PConc,Gd,TA,Gd,ALQ,680,Rec,391,289,1360,Ex,Y,SBrkr,1432,0,0,1432,1,0,1,1,2,1,Gd,5,Typ,1,TA,Attchd,1978-01-01,Unf,2,588,TA,TA,Y,168,180,0,0,0,0,0,6,2007-01-01,WD,Normal,194000,12.175613438045465
1166,20,RL,79.0,9541,IR1,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,1Story,7,5,2009-01-01,2009-01-01,Gable,VinylSd,VinylSd,Stone,268.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1502,1502,Ex,Y,SBrkr,1502,0,0,1502,0,0,2,0,3,1,Gd,7,Typ,0,Gd,Attchd,2009-01-01,RFn,2,644,TA,TA,Y,0,114,0,0,0,0,0,9,2009-01-01,New,Partial,233170,12.359523080243038
1167,20,RL,64.0,10475,IR1,Lvl,Corner,Gtl,CollgCr,Norm,1Fam,1Story,8,5,2008-01-01,2008-01-01,Gable,VinylSd,VinylSd,Stone,72.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1694,1694,Ex,Y,SBrkr,1694,0,0,1694,0,0,2,0,3,1,Gd,7,Typ,0,Gd,Attchd,2008-01-01,RFn,3,776,TA,TA,Y,160,33,0,0,0,0,0,2,2010-01-01,WD,Normal,245350,12.41044104151805
1168,60,RL,58.0,10852,IR1,Lvl,Inside,Gtl,Gilbert,RRAn,1Fam,2Story,6,5,2000-01-01,2000-01-01,Gable,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,GLQ,786,Unf,0,173,959,Ex,Y,SBrkr,959,712,0,1671,1,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,2000-01-01,Fin,2,472,TA,TA,Y,0,38,0,0,0,0,0,2,2006-01-01,WD,Normal,173000,12.061046873479915
1169,70,RL,120.0,13728,Reg,Lvl,Corner,Gtl,Edwards,Norm,1Fam,2Story,6,7,1935-01-01,1986-01-01,Hip,Stucco,Stucco,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Rec,626,Unf,0,501,1127,Ex,Y,SBrkr,1236,872,0,2108,0,0,2,0,4,1,Gd,7,Typ,2,TA,Basment,1935-01-01,Unf,2,540,TA,TA,Y,0,0,0,0,90,0,0,7,2008-01-01,WD,Normal,235000,12.367340793126296
1171,80,RL,76.0,9880,Reg,Lvl,Inside,Gtl,Mitchel,Norm,1Fam,SLvl,6,6,1977-01-01,1977-01-01,Gable,Plywood,Plywood,BrkFace,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,522,Unf,0,574,1096,TA,Y,SBrkr,1118,0,0,1118,1,0,1,0,3,1,TA,6,Typ,1,Po,Attchd,1977-01-01,Fin,1,358,TA,TA,Y,203,0,0,0,0,576,0,7,2008-01-01,WD,Normal,171000,12.049418835484797
1172,20,RL,76.0,9120,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,6,1958-01-01,1958-01-01,Hip,MetalSd,MetalSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,ALQ,662,Unf,0,599,1261,Ex,Y,SBrkr,1261,0,0,1261,1,0,1,0,3,1,TA,6,Typ,1,TA,Attchd,1958-01-01,RFn,2,433,TA,TA,Y,0,0,0,0,288,0,1400,11,2008-01-01,WD,Normal,163000,12.0015054797889
1173,160,FV,35.0,4017,IR1,Lvl,Inside,Gtl,Somerst,Norm,TwnhsE,2Story,7,5,2006-01-01,2007-01-01,Gable,MetalSd,MetalSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,625,625,Ex,Y,SBrkr,625,625,0,1250,0,0,2,1,2,1,Gd,5,Typ,0,Gd,Detchd,2006-01-01,Fin,2,625,TA,TA,Y,0,54,0,0,0,0,0,3,2008-01-01,WD,Normal,171900,12.05466819137094
1174,50,RL,138.0,18030,IR1,Bnk,Inside,Gtl,ClearCr,Norm,1Fam,1.5Fin,5,6,1946-01-01,1994-01-01,Gable,MetalSd,MetalSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Rec,152,BLQ,469,977,1598,TA,Y,SBrkr,1636,971,479,3086,0,0,3,0,3,1,Ex,12,Maj1,1,Gd,None,1801-01-01,None,0,0,None,None,Y,122,0,0,0,0,0,0,3,2007-01-01,WD,Normal,200500,12.20856952572876
1175,70,RL,80.0,16560,IR1,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,2Story,6,8,1932-01-01,1950-01-01,Gable,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,BrkTil,Gd,TA,No,Rec,503,Unf,0,449,952,TA,Y,SBrkr,1170,1175,0,2345,0,0,2,1,4,1,TA,9,Typ,1,Gd,Detchd,1932-01-01,Unf,2,360,TA,TA,Y,0,0,0,0,0,0,0,7,2006-01-01,WD,Normal,239000,12.384218830913648
1176,50,RL,85.0,10678,Reg,Lvl,Inside,Gtl,NoRidge,Norm,1Fam,1.5Fin,8,5,1992-01-01,2000-01-01,Hip,HdBoard,HdBoard,BrkFace,337.0,Gd,TA,PConc,Gd,TA,No,GLQ,700,Unf,0,983,1683,Ex,Y,SBrkr,2129,743,0,2872,0,0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1992-01-01,Fin,2,541,TA,TA,Y,0,33,0,0,0,0,0,4,2007-01-01,WD,Normal,285000,12.560244459250788
1177,20,RL,37.0,6951,IR1,Lvl,CulDSac,Gtl,Mitchel,Norm,1Fam,1Story,5,5,1984-01-01,1985-01-01,Gable,HdBoard,Plywood,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,ALQ,658,Unf,0,218,876,TA,Y,SBrkr,923,0,0,923,1,0,1,0,3,1,TA,5,Typ,0,Gd,Attchd,1984-01-01,Unf,1,264,TA,TA,Y,362,0,0,0,0,0,0,10,2008-01-01,WD,Normal,119500,11.691071650353702
1178,50,RM,60.0,3950,Reg,Bnk,Inside,Gtl,OldTown,Artery,1Fam,1.5Fin,6,8,1926-01-01,2004-01-01,Gable,MetalSd,MetalSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Rec,468,Unf,0,350,818,TA,Y,SBrkr,818,406,0,1224,0,0,1,0,3,1,TA,5,Typ,0,Gd,Detchd,1926-01-01,Unf,1,210,TA,TA,N,0,0,116,0,0,0,0,12,2009-01-01,WD,Normal,115000,11.652687407345388
1179,50,RL,54.0,7681,IR1,Lvl,FR2,Gtl,Crawfor,Norm,1Fam,1.5Fin,5,6,1921-01-01,1950-01-01,Gable,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,731,731,Ex,Y,SBrkr,820,523,0,1343,0,0,1,1,3,1,TA,7,Typ,1,Gd,Detchd,1921-01-01,Unf,1,186,Fa,TA,Y,192,0,102,0,0,0,0,7,2009-01-01,WD,Normal,154900,11.95053502640496
1180,20,RL,77.0,8335,Reg,Lvl,Corner,Gtl,Edwards,Norm,1Fam,1Story,5,5,1954-01-01,1954-01-01,Gable,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,Slab,None,None,None,None,0,None,0,0,0,Gd,Y,SBrkr,1124,0,0,1124,0,0,1,0,3,1,TA,5,Min2,1,Gd,None,1801-01-01,None,0,0,None,None,N,0,36,190,0,0,0,0,4,2006-01-01,WD,Normal,93000,11.440354772135393
1181,60,RL,85.0,11170,IR2,Lvl,Corner,Gtl,Timber,Norm,1Fam,2Story,7,5,1990-01-01,1991-01-01,Gable,MetalSd,MetalSd,BrkFace,0.0,TA,TA,Wood,Gd,TA,No,LwQ,1216,Unf,0,0,1216,Ex,Y,SBrkr,1298,1216,0,2514,0,0,2,1,4,1,TA,8,Typ,0,Gd,Attchd,1990-01-01,Fin,2,693,TA,TA,Y,0,0,0,0,0,0,0,4,2006-01-01,WD,Normal,250000,12.429216196844383
1182,120,RM,64.0,5587,IR1,HLS,Inside,Mod,Crawfor,Norm,TwnhsE,1Story,8,5,2008-01-01,2008-01-01,Hip,CemntBd,CmentBd,Stone,186.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1480,Unf,0,120,1600,Ex,Y,SBrkr,1652,0,0,1652,1,1,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2008-01-01,Fin,2,482,TA,TA,Y,162,53,0,153,0,0,0,11,2008-01-01,New,Partial,392500,12.8802918162046
1184,30,RL,60.0,10800,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1Story,5,6,1920-01-01,1950-01-01,Hip,Stucco,Stucco,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,Rec,821,Unf,0,299,1120,Ex,Y,SBrkr,1130,0,0,1130,1,0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1970-01-01,Unf,2,720,TA,TA,Y,229,0,0,0,0,0,0,6,2006-01-01,WD,Normal,120000,11.695247021764184
1185,20,RL,50.0,35133,Reg,Lvl,Inside,Mod,Timber,Norm,1Fam,1Story,5,4,1963-01-01,1963-01-01,Hip,MetalSd,MetalSd,BrkFace,226.0,TA,TA,CBlock,TA,TA,Gd,Rec,1159,Unf,0,413,1572,Gd,Y,SBrkr,1572,0,0,1572,1,0,1,1,3,1,TA,5,Typ,2,TA,2Types,1963-01-01,RFn,3,995,TA,TA,Y,0,263,0,0,263,0,0,5,2007-01-01,WD,Normal,186700,12.137258329529814
1186,50,RL,60.0,9738,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1.5Fin,5,7,1924-01-01,1950-01-01,Gable,AsbShng,AsbShng,BrkFace,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,392,Unf,0,392,784,Gd,Y,SBrkr,949,272,0,1221,1,0,1,0,4,1,TA,7,Typ,0,Gd,Attchd,1965-01-01,Unf,1,392,TA,TA,Y,0,0,236,0,0,0,0,3,2006-01-01,WD,Normal,104900,11.560762794384388
1187,190,RL,107.0,10615,IR1,Bnk,Corner,Mod,OldTown,Artery,2fmCon,2Story,3,5,1900-01-01,1970-01-01,Gable,HdBoard,HdBoard,BrkFace,0.0,TA,TA,CBlock,Fa,TA,Mn,BLQ,440,Unf,0,538,978,TA,Y,SBrkr,1014,685,0,1699,1,0,2,0,3,2,TA,7,Typ,0,Gd,CarPort,1920-01-01,Unf,2,420,Fa,Fa,Y,0,74,0,0,0,0,0,8,2009-01-01,WD,Abnorml,95000,11.461632170582678
1188,20,RL,89.0,12461,Reg,Lvl,Corner,Gtl,NoRidge,Norm,1Fam,1Story,8,5,1994-01-01,1995-01-01,Gable,ImStucc,ImStucc,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1456,Unf,0,168,1624,Ex,Y,SBrkr,1624,0,0,1624,1,0,2,0,2,1,Gd,5,Typ,1,Fa,Attchd,1994-01-01,RFn,3,757,TA,TA,Y,0,114,192,0,0,0,0,7,2006-01-01,WD,Normal,262000,12.476099782743233
1189,60,RL,68.0,8935,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,7,5,2002-01-01,2002-01-01,Gable,VinylSd,VinylSd,BrkFace,95.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,831,831,Ex,Y,SBrkr,831,829,0,1660,0,0,2,1,3,1,Gd,7,Typ,0,Gd,Attchd,2002-01-01,RFn,2,493,TA,TA,Y,144,68,0,0,0,0,0,7,2009-01-01,WD,Normal,195000,12.180754837545884
1190,60,RL,60.0,7500,Reg,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,7,5,1999-01-01,1999-01-01,Gable,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,994,994,Gd,Y,SBrkr,1028,776,0,1804,0,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1999-01-01,Fin,2,442,TA,TA,Y,140,60,0,0,0,0,0,6,2010-01-01,WD,Normal,189000,12.14950229404178
1192,160,FV,24.0,2645,Reg,Lvl,Inside,Gtl,Somerst,Norm,Twnhs,2Story,8,5,1999-01-01,2000-01-01,Gable,MetalSd,MetalSd,BrkFace,456.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,776,776,Ex,Y,SBrkr,764,677,0,1441,0,0,2,1,2,1,Gd,5,Typ,0,Gd,Detchd,1999-01-01,Unf,2,492,TA,TA,Y,206,0,0,0,0,0,0,11,2007-01-01,WD,Normal,174000,12.066810578196666
1193,50,RM,60.0,9600,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1.5Fin,5,8,1925-01-01,1994-01-01,Gambrel,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,TA,TA,Mn,Unf,0,Unf,0,702,702,Gd,Y,SBrkr,842,630,0,1472,0,0,1,0,3,1,Gd,6,Typ,0,Gd,Detchd,1925-01-01,Unf,1,250,TA,Fa,P,0,0,84,0,0,0,0,7,2007-01-01,WD,Normal,125000,11.736069016284437
1195,60,RL,80.0,9364,Reg,Lvl,Corner,Gtl,Sawyer,Norm,1Fam,2Story,6,7,1969-01-01,1969-01-01,Gable,HdBoard,HdBoard,Stone,143.0,TA,TA,CBlock,TA,TA,No,ALQ,371,Unf,0,292,663,TA,Y,SBrkr,663,689,0,1352,0,0,1,1,4,1,TA,7,Typ,0,Gd,Attchd,1969-01-01,Fin,1,299,TA,TA,Y,379,36,0,0,0,0,0,3,2010-01-01,WD,Normal,158000,11.970350312009105
1196,60,RL,51.0,8029,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,5,2005-01-01,2005-01-01,Gable,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,728,728,Ex,Y,SBrkr,728,728,0,1456,0,0,2,1,3,1,Gd,8,Typ,0,Gd,Attchd,2005-01-01,Fin,2,400,TA,TA,Y,100,24,0,0,0,0,0,7,2008-01-01,WD,Normal,176000,12.078239274020289
1197,60,RL,58.0,14054,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,7,5,2006-01-01,2006-01-01,Gable,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,879,879,Ex,Y,SBrkr,879,984,0,1863,0,0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2006-01-01,Fin,3,660,TA,TA,Y,100,17,0,0,0,0,0,11,2006-01-01,New,Partial,219210,12.297785453453374
1198,75,RM,65.0,8850,IR1,Bnk,Corner,Gtl,OldTown,Norm,1Fam,2.5Unf,7,6,1916-01-01,1950-01-01,Gable,MetalSd,MetalSd,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,815,815,Ex,Y,SBrkr,815,875,0,1690,0,0,1,0,3,1,TA,7,Typ,1,Gd,Detchd,1916-01-01,Unf,1,225,TA,TA,Y,0,0,330,0,0,0,0,7,2006-01-01,ConLw,Normal,144000,11.877568578558138
1199,20,RL,70.0,9100,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,2001-01-01,2001-01-01,Gable,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1212,1212,Ex,Y,SBrkr,1212,0,0,1212,0,0,2,0,3,1,Gd,6,Typ,0,Gd,Attchd,2001-01-01,RFn,2,573,TA,TA,Y,356,0,0,0,0,0,0,6,2009-01-01,WD,Normal,178000,12.089538829274222
1200,20,RL,75.0,11235,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,4,5,1963-01-01,1979-01-01,Gable,HdBoard,HdBoard,BrkFace,51.0,TA,TA,CBlock,TA,TA,No,Rec,547,Unf,0,504,1051,Gd,Y,SBrkr,1382,0,0,1382,0,0,1,1,3,1,TA,6,Typ,1,Po,Attchd,1974-01-01,Unf,2,459,TA,TA,Y,0,82,0,0,0,0,0,10,2006-01-01,WD,Normal,148000,11.904967552746252
1201,20,RL,71.0,9353,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,4,5,1970-01-01,1970-01-01,Gable,MetalSd,MetalSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,864,864,Gd,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,TA,5,Typ,0,Gd,Attchd,1972-01-01,Unf,1,280,TA,TA,Y,0,0,0,0,0,0,0,7,2006-01-01,Oth,Abnorml,116050,11.661776411702583
1202,60,RL,80.0,10400,Reg,Lvl,Corner,Gtl,CollgCr,Norm,1Fam,2Story,7,5,1998-01-01,1998-01-01,Gable,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,866,866,Ex,Y,SBrkr,866,913,0,1779,0,0,2,1,3,1,Gd,6,Typ,0,Gd,Attchd,1998-01-01,RFn,2,546,TA,TA,Y,198,36,0,0,0,0,0,3,2009-01-01,WD,Normal,197900,12.195517131590657
1203,50,RM,50.0,6000,Reg,Lvl,Corner,Gtl,BrkSide,Norm,1Fam,1.5Fin,5,8,1925-01-01,1997-01-01,Gable,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,884,884,Ex,Y,SBrkr,884,464,0,1348,1,0,1,0,3,1,TA,5,Typ,1,Fa,Detchd,1960-01-01,Unf,1,216,TA,TA,N,0,0,208,0,0,0,0,5,2009-01-01,WD,Normal,117000,11.669929213779893
1204,20,RL,75.0,9750,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,2000-01-01,2001-01-01,Gable,VinylSd,VinylSd,BrkFace,171.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1630,1630,Ex,Y,SBrkr,1630,0,0,1630,0,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,2000-01-01,Unf,2,451,TA,TA,Y,74,234,0,0,0,0,0,10,2009-01-01,WD,Normal,213000,12.269047444691562
1205,20,RL,78.0,10140,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,1Story,5,6,1975-01-01,1975-01-01,Gable,HdBoard,HdBoard,BrkFace,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,788,Unf,0,268,1056,Ex,Y,SBrkr,1074,0,0,1074,1,0,1,1,3,1,TA,6,Typ,0,Gd,Attchd,1975-01-01,RFn,2,495,TA,TA,Y,0,88,0,0,0,0,0,7,2006-01-01,WD,Normal,153500,11.941455846009388
1206,20,RL,90.0,14684,IR1,Lvl,CulDSac,Gtl,SawyerW,Norm,1Fam,1Story,7,7,1990-01-01,1991-01-01,Hip,HdBoard,HdBoard,BrkFace,234.0,Gd,TA,CBlock,Gd,TA,Mn,ALQ,485,BLQ,177,1496,2158,Gd,Y,SBrkr,2196,0,0,2196,0,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,1990-01-01,RFn,3,701,TA,TA,Y,84,70,0,0,0,0,0,6,2009-01-01,WD,Normal,271900,12.513189630620563
1207,20,RH,66.5,8900,Reg,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,1Story,4,4,1966-01-01,1966-01-01,Gable,HdBoard,HdBoard,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Rec,1056,Unf,0,0,1056,TA,Y,SBrkr,1056,0,0,1056,1,0,1,0,2,1,TA,5,Typ,0,Gd,Detchd,1966-01-01,Unf,1,384,TA,TA,Y,0,42,0,0,0,0,0,11,2006-01-01,WD,Normal,107000,11.580584113444043
1208,20,RL,70.0,9135,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,6,5,2003-01-01,2003-01-01,Gable,VinylSd,VinylSd,BrkFace,120.0,Gd,TA,PConc,Gd,TA,Av,GLQ,340,Unf,0,1342,1682,Ex,Y,SBrkr,1700,0,0,1700,1,0,2,0,3,1,Gd,7,Typ,0,Gd,Attchd,2003-01-01,RFn,2,544,TA,TA,Y,192,23,0,0,0,0,0,5,2006-01-01,WD,Normal,200000,12.206072645530174
1209,20,RL,70.0,7763,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,7,1962-01-01,1980-01-01,Gable,MetalSd,MetalSd,BrkFace,0.0,TA,Gd,CBlock,TA,TA,No,Rec,504,BLQ,108,319,931,TA,Y,SBrkr,1283,0,0,1283,1,0,1,0,3,1,TA,6,Typ,0,Gd,Detchd,1980-01-01,Unf,2,506,TA,TA,Y,0,0,0,0,0,0,0,10,2008-01-01,WD,Normal,140000,11.84939770159144
1210,20,RL,85.0,10182,IR1,Lvl,CulDSac,Gtl,Somerst,RRNn,1Fam,1Story,8,5,2006-01-01,2006-01-01,Hip,VinylSd,VinylSd,Stone,420.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,1220,Unf,0,440,1660,Ex,Y,SBrkr,1660,0,0,1660,1,0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,2006-01-01,RFn,2,500,TA,TA,Y,322,50,0,0,0,0,0,5,2006-01-01,New,Partial,290000,12.577636201962656
1212,50,RL,152.0,12134,IR1,Bnk,Inside,Mod,Gilbert,Norm,1Fam,1.5Fin,8,7,1988-01-01,2005-01-01,Gable,Wd Sdng,Wd Sdng,BrkFace,0.0,Gd,TA,Wood,Gd,TA,Av,GLQ,427,Unf,0,132,559,Gd,Y,SBrkr,1080,672,0,1752,0,0,2,0,4,1,TA,8,Typ,0,Gd,Basment,1988-01-01,RFn,2,492,TA,TA,Y,325,12,0,0,0,0,0,6,2010-01-01,WD,Normal,164000,12.007621706806335
1213,30,RL,50.0,9340,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,4,6,1941-01-01,1950-01-01,Hip,MetalSd,MetalSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Rec,344,Unf,0,328,672,TA,Y,SBrkr,672,0,0,672,1,0,1,0,2,1,TA,4,Typ,0,Gd,Attchd,1941-01-01,Unf,1,234,TA,TA,N,0,113,0,0,0,0,0,8,2009-01-01,WD,Normal,113000,11.635143097694478
1214,80,RL,71.0,10246,IR1,Lvl,CulDSac,Gtl,Sawyer,Norm,1Fam,SLvl,4,9,1965-01-01,2001-01-01,Gable,VinylSd,VinylSd,BrkFace,0.0,TA,Gd,CBlock,TA,Gd,Av,GLQ,648,Unf,0,0,648,Ex,Y,SBrkr,960,0,0,960,1,1,0,0,0,1,TA,3,Typ,0,Gd,Attchd,1965-01-01,Unf,1,364,TA,TA,Y,88,0,0,0,0,0,0,5,2006-01-01,WD,Normal,145000,11.884489021402711
1215,85,RL,69.0,10205,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,SFoyer,5,5,1962-01-01,1962-01-01,Gable,MetalSd,MetalSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,784,Unf,0,141,925,TA,Y,SBrkr,999,0,0,999,1,0,1,0,3,1,TA,6,Typ,0,Gd,Attchd,1962-01-01,Unf,1,300,TA,TA,Y,150,72,0,0,0,0,0,5,2006-01-01,WD,Normal,134500,11.809319478024031
1216,20,RL,99.0,7094,IR1,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,5,5,1966-01-01,1966-01-01,Gable,VinylSd,VinylSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Rec,180,LwQ,374,340,894,TA,Y,SBrkr,894,0,0,894,0,0,1,0,3,1,TA,5,Typ,0,Gd,Detchd,1966-01-01,RFn,1,384,TA,TA,Y,0,0,0,0,0,0,0,5,2007-01-01,WD,Normal,125000,11.736069016284437
1217,90,RM,68.0,8930,Reg,Lvl,Inside,Gtl,Sawyer,RRAe,Duplex,1.5Fin,6,5,1978-01-01,1978-01-01,Gable,VinylSd,VinylSd,BrkFace,0.0,TA,TA,Slab,None,None,None,None,0,None,0,0,0,TA,Y,SBrkr,1318,584,0,1902,0,0,2,0,4,2,TA,8,Typ,0,Gd,Attchd,1978-01-01,Unf,2,539,TA,TA,Y,0,0,0,0,0,0,0,4,2010-01-01,WD,Normal,112000,11.626254150277232
1218,20,FV,72.0,8640,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,8,5,2009-01-01,2009-01-01,Gable,CemntBd,CmentBd,Stone,72.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,936,Unf,0,364,1300,Ex,Y,SBrkr,1314,0,0,1314,1,0,2,0,3,1,Gd,6,Typ,0,Gd,Attchd,2009-01-01,RFn,2,552,TA,TA,Y,135,112,0,0,0,0,0,9,2009-01-01,New,Partial,229456,12.343466568968994
1219,50,RM,52.0,6240,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,4,5,1947-01-01,1950-01-01,Gable,AsbShng,AsbShng,BrkFace,0.0,TA,TA,Slab,None,None,None,None,0,None,0,0,0,Gd,N,SBrkr,672,240,0,912,0,0,1,0,2,1,TA,3,Typ,0,Gd,None,1801-01-01,None,0,0,None,None,N,0,0,0,0,0,0,0,7,2006-01-01,WD,Normal,80500,11.296012463406655
