Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,zscore,MSSubClass_target_enc,MSZoning_target_enc,Neighborhood_target_enc,Condition1_target_enc,Condition2_target_enc,BldgType_target_enc,HouseStyle_target_enc,RoofStyle_target_enc,Exterior1st_target_enc,Exterior2nd_target_enc,Foundation_target_enc,SaleType_target_enc,SaleCondition_target_enc,LotConfig_target_enc,LandSlope_target_enc,Functional_target_enc,MasVnrType_target_enc,GarageType_target_enc,CentralAir_N,CentralAir_Y,PavedDrive_N,PavedDrive_P,PavedDrive_Y,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,Utilities_AllPub,Utilities_NoSeWa,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtExposure_None,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall
1191,190,RL,73.0,32463,Pave,Inside,Mod,Mitchel,Norm,Norm,2fmCon,1Story,4,4,1961-01-01,1975-01-01,Gable,CompShg,MetalSd,MetalSd,Stone,149,3,4,CBlock,3,3,BLQ,1159,Unf,0,90,1249,5,1622,0,0,1622,1,0,1,0,3,1,3,7,Typ,1,3,2Types,1975-01-01,Fin,4,1356,3,3,439,0,0,0,0,0,0,3,2007-01-01,WD,Normal,168000,0.20281024471995424,139002.15317786922,192140.4886905827,161421.7520725234,184934.2195220277,181733.4349959794,139002.15317786922,176621.86426553177,172057.78287685383,149343.87548640856,149637.4978923754,150644.54201427253,173987.6003887277,175498.35820721005,176793.1023585533,202056.73440234613,183946.41354884257,262345.1199555817,163707.17725956408,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1192,160,FV,24.0,2645,Pave,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999-01-01,2000-01-01,Gable,CompShg,MetalSd,MetalSd,BrkFace,456,4,3,PConc,4,3,Unf,0,Unf,0,776,776,5,764,677,0,1441,0,0,2,1,2,1,4,5,Typ,0,4,Detchd,1999-01-01,Unf,2,492,3,3,206,0,0,0,0,0,0,11,2007-01-01,WD,Normal,174000,-0.14175450759738015,143559.7959869819,212880.3677738585,219954.06659907356,184575.01446514972,180869.57415618957,140078.01566673885,210916.23696172572,170075.5277296531,150508.22703138867,151109.1377764395,225912.44170630813,173756.05450523144,174806.9266139117,176668.45525757904,180044.32093441885,183708.1387975448,173478.0655940962,136270.174156742,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1193,50,RM,60.0,9600,Pave,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1925-01-01,1994-01-01,Gambrel,CompShg,VinylSd,VinylSd,BrkFace,0,3,3,PConc,3,3,Unf,0,Unf,0,702,702,4,842,630,0,1472,0,0,1,0,3,1,4,6,Typ,0,4,Detchd,1925-01-01,Unf,1,250,3,2,0,0,84,0,0,0,0,7,2007-01-01,WD,Normal,125000,-0.08274065499054388,146138.92029945826,126431.33112205505,130293.40626669553,184091.9431636991,180681.53851065293,185778.89631424958,146239.85963980705,161190.3282382912,213616.69244183038,213788.4738497268,225753.70601036132,173250.85997574835,175696.38306722682,176297.29673116092,179604.677141225,182392.14794844048,172511.2545927356,133973.39126272922,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1194,120,RM,73.0,4500,Pave,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1999-01-01,1999-01-01,Hip,CompShg,VinylSd,VinylSd,BrkFace,425,3,3,PConc,5,3,GLQ,883,Unf,0,341,1224,5,1224,0,0,1224,1,0,2,0,2,1,3,5,Typ,0,4,Attchd,1999-01-01,Fin,2,402,3,3,0,304,0,0,0,0,0,6,2009-01-01,WD,Normal,165000,-0.5548514758452341,200920.67020724426,128929.311973349,156536.1868551321,183624.4474363544,180789.40361355388,181298.10811567423,177178.97838908725,216884.29135920724,213467.6379936724,214320.46730569776,223999.68052545053,173042.95920722766,174398.3419038756,181780.5024445148,179688.108060337,183289.00329243232,172172.48635921977,202204.7276042004,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1195,60,RL,80.0,9364,Pave,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,1969-01-01,1969-01-01,Gable,CompShg,HdBoard,HdBoard,Stone,143,3,3,CBlock,3,3,ALQ,371,Unf,0,292,663,3,663,689,0,1352,0,0,1,1,4,1,3,7,Typ,0,4,Attchd,1969-01-01,Fin,1,299,3,3,379,36,0,0,0,0,0,3,2010-01-01,WD,Normal,158000,-0.31118137475894236,240153.3508005577,190260.49364406467,139562.23707622965,184575.01446514972,180869.57415618957,185607.41429554246,210916.23696172572,170075.5277296531,166007.6768175583,169481.2988371368,150091.7375878606,173756.05450523144,174806.9266139117,180429.02137365617,180044.32093441885,183708.1387975448,260912.91760133408,201689.24412353052,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1196,60,RL,51.0,8029,Pave,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005-01-01,2005-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,3,3,PConc,4,3,Unf,0,Unf,0,728,728,5,728,728,0,1456,0,0,2,1,3,1,4,8,Typ,0,4,Attchd,2005-01-01,Fin,2,400,3,3,100,24,0,0,0,0,0,7,2008-01-01,WD,Normal,176000,-0.11319941762633035,241643.32197234887,190822.63039667328,193178.889482628,184091.9431636991,180681.53851065293,185778.89631424958,210198.1701528621,170902.793076039,213616.69244183038,213788.4738497268,225753.70601036132,173250.85997574835,175696.38306722682,176297.29673116092,179604.677141225,182392.14794844048,172511.2545927356,203719.14639097417,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1197,60,RL,58.0,14054,Pave,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006-01-01,2006-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,4,3,PConc,4,3,Unf,0,Unf,0,879,879,5,879,984,0,1863,0,0,2,1,4,1,4,9,Typ,1,4,BuiltIn,2006-01-01,Fin,3,660,3,3,100,17,0,0,0,0,0,11,2006-01-01,New,Partial,219210,0.6615953569214879,236535.4423042991,189772.0384814444,188812.09160188993,183624.4474363544,180789.40361355388,185083.46198713017,207719.191607084,171598.9745324658,213467.6379936724,214320.46730569776,223999.68052545053,271141.5591780201,269311.51043177216,177020.1929190284,179688.108060337,183289.00329243232,172172.48635921977,249523.98101805508,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1198,75,RM,65.0,8850,Pave,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,6,1916-01-01,1950-01-01,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,3,3,BrkTil,3,3,Unf,0,Unf,0,815,815,5,815,875,0,1690,0,0,1,0,3,1,3,7,Typ,1,4,Detchd,1916-01-01,Unf,1,225,3,3,0,0,330,0,0,0,0,7,2006-01-01,ConLw,Normal,144000,0.3322599859220467,183342.47751867093,127003.6588629782,129596.45045794015,185163.20235761424,181840.14435429464,185765.49400541733,152505.38294467307,173024.94176154427,151391.80546887952,151849.20110359366,134130.44098577843,160777.4325560128,175769.36378286793,182773.74126300955,180150.96165943588,183843.44039975764,173473.4350568672,134929.81833967112,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1199,20,RL,70.0,9100,Pave,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001-01-01,2001-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,4,3,PConc,4,3,Unf,0,Unf,0,1212,1212,5,1212,0,0,1212,0,0,2,0,3,1,4,6,Typ,0,4,Attchd,2001-01-01,RFn,2,573,3,3,356,0,0,0,0,0,0,6,2009-01-01,WD,Normal,178000,-0.5776955478220739,183872.15971795493,190260.49364406467,198907.637566975,184575.01446514972,180869.57415618957,185607.41429554246,175418.7227577337,170075.5277296531,213178.04756149533,214336.1233714828,225912.44170630813,173756.05450523144,174806.9266139117,176668.45525757904,180044.32093441885,183708.1387975448,173478.0655940962,201689.24412353052,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1200,20,RL,75.0,11235,Pave,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,5,1963-01-01,1979-01-01,Gable,CompShg,HdBoard,HdBoard,BrkFace,51,3,3,CBlock,3,3,Rec,547,Unf,0,504,1051,4,1382,0,0,1382,0,0,1,1,3,1,3,6,Typ,1,1,Attchd,1974-01-01,Unf,2,459,3,3,0,82,0,0,0,0,0,10,2006-01-01,WD,Normal,148000,-0.25407119481684276,186187.2381501979,191925.80193880785,139863.43992824733,185163.20235761424,181840.14435429464,185765.49400541733,176896.93649462832,173024.94176154427,162608.63613184224,167115.9440198576,151115.43088185362,173156.7749954454,175769.36378286793,178004.31580896085,180150.96165943588,183843.44039975764,173473.4350568672,202740.10370762297,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1201,20,RL,71.0,9353,Pave,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1970-01-01,1970-01-01,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,3,3,CBlock,3,3,Unf,0,Unf,0,864,864,4,864,0,0,864,0,0,1,0,3,1,3,5,Typ,0,4,Attchd,1972-01-01,Unf,1,280,3,3,0,0,0,0,0,0,0,7,2006-01-01,Oth,Abnorml,116050,-1.2401736351504296,186187.2381501979,191925.80193880785,147215.77300750604,185163.20235761424,181840.14435429464,185765.49400541733,176896.93649462832,173024.94176154427,151391.80546887952,151849.20110359366,151115.43088185362,164023.51361943953,142617.28089685805,178004.31580896085,180150.96165943588,183843.44039975764,173473.4350568672,202740.10370762297,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1202,60,RL,80.0,10400,Pave,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998-01-01,1998-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,3,3,PConc,4,3,Unf,0,Unf,0,866,866,5,866,913,0,1779,0,0,2,1,3,1,4,6,Typ,0,4,Attchd,1998-01-01,RFn,2,546,3,3,198,36,0,0,0,0,0,3,2009-01-01,WD,Normal,197900,0.5016868530836089,242861.17128833788,192140.4886905827,196545.81931722641,184934.2195220277,181733.4349959794,186579.96456780235,210867.5381891463,172057.78287685383,213481.39406255822,214349.15087426855,226077.88022137442,173987.6003887277,175498.35820721005,181500.94309787193,180374.6693098701,183946.41354884257,173977.4958446567,203588.0265268703,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1203,50,RM,50.0,6000,Pave,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,8,1925-01-01,1997-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0,3,3,BrkTil,3,3,Unf,0,Unf,0,884,884,5,884,464,0,1348,1,0,1,0,3,1,3,5,Typ,1,2,Detchd,1960-01-01,Unf,1,216,3,3,0,0,208,0,0,0,0,5,2009-01-01,WD,Normal,117000,-0.31879606541788896,143749.0897909837,127003.6588629782,127642.79190672154,185163.20235761424,181840.14435429464,185765.49400541733,143675.92594752816,173024.94176154427,147842.4766187789,149247.63723811228,134130.44098577843,173156.7749954454,175769.36378286793,182773.74126300955,180150.96165943588,183843.44039975764,173473.4350568672,134929.81833967112,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1204,20,RL,75.0,9750,Pave,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000-01-01,2001-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,171,4,3,PConc,4,3,Unf,0,Unf,0,1630,1630,5,1630,0,0,1630,0,0,2,0,3,1,4,6,Typ,1,3,Attchd,2000-01-01,Unf,2,451,3,3,74,234,0,0,0,0,0,10,2009-01-01,WD,Normal,213000,0.21803962603784746,185216.1846759538,189772.0384814444,196244.12679135022,183624.4474363544,180789.40361355388,185083.46198713017,177178.97838908725,171598.9745324658,213467.6379936724,214320.46730569776,223999.68052545053,173042.95920722766,174398.3419038756,177020.1929190284,179688.108060337,183289.00329243232,172172.48635921977,202204.7276042004,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1205,20,RL,78.0,10140,Pave,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1975-01-01,1975-01-01,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,3,3,CBlock,4,3,ALQ,788,Unf,0,268,1056,5,1074,0,0,1074,1,0,1,1,3,1,3,6,Typ,0,4,Attchd,1975-01-01,RFn,2,495,3,3,0,88,0,0,0,0,0,7,2006-01-01,WD,Normal,153500,-0.8404023755557322,186187.2381501979,191925.80193880785,190820.73324696437,185163.20235761424,181840.14435429464,185765.49400541733,176896.93649462832,173024.94176154427,162608.63613184224,167115.9440198576,151115.43088185362,173156.7749954454,175769.36378286793,178004.31580896085,180150.96165943588,183843.44039975764,173473.4350568672,202740.10370762297,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1206,20,RL,90.0,14684,Pave,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,7,1990-01-01,1991-01-01,Hip,CompShg,HdBoard,HdBoard,BrkFace,234,4,3,CBlock,4,3,ALQ,485,BLQ,177,1496,2158,4,2196,0,0,2196,0,0,2,0,3,1,4,7,Typ,1,3,Attchd,1990-01-01,RFn,3,701,3,3,84,70,0,0,0,0,0,6,2009-01-01,WD,Normal,271900,1.2955183542787936,186187.2381501979,191925.80193880785,185210.37683338608,185163.20235761424,181840.14435429464,185765.49400541733,176896.93649462832,214618.50693624382,162608.63613184224,167115.9440198576,151115.43088185362,173156.7749954454,175769.36378286793,214234.7110535318,180150.96165943588,183843.44039975764,173473.4350568672,202740.10370762297,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1207,20,RH,66.5,8900,Pave,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,4,4,1966-01-01,1966-01-01,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,3,3,CBlock,3,3,Rec,1056,Unf,0,0,1056,3,1056,0,0,1056,1,0,1,0,2,1,3,5,Typ,0,4,Detchd,1966-01-01,Unf,1,384,3,3,0,42,0,0,0,0,0,11,2006-01-01,WD,Normal,107000,-0.874668483520992,186187.2381501979,145142.75680971978,185210.37683338608,185163.20235761424,181840.14435429464,185765.49400541733,176896.93649462832,173024.94176154427,162608.63613184224,167115.9440198576,151115.43088185362,173156.7749954454,175769.36378286793,178004.31580896085,180150.96165943588,183843.44039975764,173473.4350568672,134929.81833967112,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1208,20,RL,70.0,9135,Pave,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,2003-01-01,2003-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,120,4,3,PConc,4,3,GLQ,340,Unf,0,1342,1682,5,1700,0,0,1700,1,0,2,0,3,1,4,7,Typ,0,4,Attchd,2003-01-01,RFn,2,544,3,3,192,23,0,0,0,0,0,5,2006-01-01,WD,Normal,200000,0.35129671256941325,186187.2381501979,191925.80193880785,198323.76790332882,185163.20235761424,181840.14435429464,185765.49400541733,176896.93649462832,173024.94176154427,212956.08887786308,213349.97984493064,223161.76239724827,173156.7749954454,175769.36378286793,178004.31580896085,180150.96165943588,183843.44039975764,173473.4350568672,202740.10370762297,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1209,20,RL,70.0,7763,Pave,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1962-01-01,1980-01-01,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,3,4,CBlock,3,3,Rec,504,BLQ,108,319,931,3,1283,0,0,1283,1,0,1,0,3,1,3,6,Typ,0,4,Detchd,1980-01-01,Unf,2,506,3,3,0,0,0,0,0,0,0,10,2008-01-01,WD,Normal,140000,-0.4425347886257715,184114.31012750248,190822.63039667328,145185.1761910058,184091.9431636991,180681.53851065293,185778.89631424958,174056.17108050353,170902.793076039,149152.2673895285,149289.16340192044,149175.89220882507,173250.85997574835,175696.38306722682,176297.29673116092,179604.677141225,182392.14794844048,172511.2545927356,133973.39126272922,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1210,20,RL,85.0,10182,Pave,CulDSac,Gtl,Somerst,RRNn,Norm,1Fam,1Story,8,5,2006-01-01,2006-01-01,Hip,CompShg,VinylSd,VinylSd,Stone,420,4,3,PConc,5,3,GLQ,1220,Unf,0,440,1660,5,1660,0,0,1660,1,0,2,0,3,1,4,8,Typ,1,4,Attchd,2006-01-01,RFn,2,500,3,3,322,50,0,0,0,0,0,5,2006-01-01,New,Partial,290000,0.2751498059799471,183872.15971795493,190260.49364406467,219954.06659907356,169583.0744170096,180869.57415618957,185607.41429554246,175418.7227577337,220821.72487892277,213178.04756149533,214336.1233714828,225912.44170630813,275104.79178914364,273770.39995288965,221806.40700395382,180044.32093441885,183708.1387975448,260912.91760133408,201689.24412353052,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1211,60,RL,70.0,11218,Pave,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992-01-01,1992-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0,4,3,PConc,4,3,Unf,0,Unf,0,1055,1055,5,1055,790,0,1845,0,0,2,1,3,1,4,8,Typ,1,3,Attchd,1992-01-01,RFn,2,462,3,3,635,104,0,0,0,0,400,5,2010-01-01,WD,Normal,189000,0.6273292489562281,234904.53438134433,191925.80193880785,185210.37683338608,185163.20235761424,181840.14435429464,185765.49400541733,209382.73240476946,173024.94176154427,147842.4766187789,149247.63723811228,223161.76239724827,173156.7749954454,175769.36378286793,178004.31580896085,180150.96165943588,183843.44039975764,173473.4350568672,202740.10370762297,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1212,50,RL,152.0,12134,Pave,Inside,Mod,Gilbert,Norm,Norm,1Fam,1.5Fin,8,7,1988-01-01,2005-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0,4,3,Wood,4,3,GLQ,427,Unf,0,132,559,4,1080,672,0,1752,0,0,2,0,4,1,3,8,Typ,0,4,Basment,1988-01-01,RFn,2,492,3,3,325,12,0,0,0,0,0,6,2010-01-01,WD,Normal,164000,0.45028769113571926,145810.84995979376,192140.4886905827,195248.8483118722,184934.2195220277,181733.4349959794,186579.96456780235,145731.26876268862,172057.78287685383,153708.78009525512,150729.53681142154,185380.6564765824,173987.6003887277,175498.35820721005,176793.1023585533,202056.73440234613,183946.41354884257,173977.4958446567,170316.5576492672,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1213,30,RL,50.0,9340,Pave,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1941-01-01,1950-01-01,Hip,CompShg,MetalSd,MetalSd,BrkFace,0,3,3,CBlock,3,3,Rec,344,Unf,0,328,672,3,672,0,0,672,1,0,1,0,2,1,3,4,Typ,0,4,Attchd,1941-01-01,Unf,1,234,3,3,0,113,0,0,0,0,0,8,2009-01-01,WD,Normal,113000,-1.6056787867798672,101605.17369403405,191925.80193880785,135437.16379922983,185163.20235761424,181840.14435429464,185765.49400541733,176896.93649462832,214618.50693624382,151391.80546887952,151849.20110359366,151115.43088185362,173156.7749954454,175769.36378286793,178004.31580896085,180150.96165943588,183843.44039975764,173473.4350568672,202740.10370762297,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1214,80,RL,71.0,10246,Pave,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,4,9,1965-01-01,2001-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,3,4,CBlock,3,4,GLQ,648,Unf,0,0,648,5,960,0,0,960,1,1,0,0,0,1,3,3,Typ,0,4,Attchd,1965-01-01,Unf,1,364,3,3,88,0,0,0,0,0,0,5,2006-01-01,WD,Normal,145000,-1.0574210593357107,174164.5658582144,191925.80193880785,139863.43992824733,185163.20235761424,181840.14435429464,185765.49400541733,170994.89606415533,173024.94176154427,212956.08887786308,213349.97984493064,151115.43088185362,173156.7749954454,175769.36378286793,214234.7110535318,180150.96165943588,183843.44039975764,173473.4350568672,202740.10370762297,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1215,85,RL,69.0,10205,Pave,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1962-01-01,1962-01-01,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,3,3,CBlock,3,3,BLQ,784,Unf,0,141,925,3,999,0,0,999,1,0,1,0,3,1,3,6,Typ,0,4,Attchd,1962-01-01,Unf,1,300,3,3,150,72,0,0,0,0,0,5,2006-01-01,WD,Normal,134500,-0.9831778254109813,156017.36168267034,190260.49364406467,146624.60930225946,184575.01446514972,180869.57415618957,185607.41429554246,142350.60574517873,170075.5277296531,150508.22703138867,151109.1377764395,150091.7375878606,173756.05450523144,174806.9266139117,176668.45525757904,180044.32093441885,183708.1387975448,173478.0655940962,201689.24412353052,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1216,20,RL,99.0,7094,Pave,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1966-01-01,1966-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,3,3,CBlock,3,3,Rec,180,LwQ,374,340,894,3,894,0,0,894,0,0,1,0,3,1,3,5,Typ,0,4,Detchd,1966-01-01,RFn,1,384,3,3,0,0,0,0,0,0,0,5,2007-01-01,WD,Normal,125000,-1.18306345520833,183872.15971795493,190260.49364406467,139562.23707622965,184575.01446514972,180869.57415618957,185607.41429554246,175418.7227577337,170075.5277296531,213178.04756149533,214336.1233714828,150091.7375878606,173756.05450523144,174806.9266139117,176668.45525757904,180044.32093441885,183708.1387975448,173478.0655940962,136270.174156742,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
